explotacion_id;provincia_id;provincia_nombre;municipio_id;municipio_nombre;latitud;longitud;isla;especie_nombre;raza_nombre;tipo_animal_ganado_nombre;censo
ES350060022820;ES701;Las Palmas;35006;Arucas;28.1048274;-15.5309304;Gran Canaria;Abejas;Negra Canaria;Trashumante;50
ES350060025295;ES701;Las Palmas;35006;Arucas;28.0849422;-15.5296097;Gran Canaria;Abejas;Negra Canaria;Estante;8
ES350060025965;ES701;Las Palmas;35006;Arucas;28.1205753;-15.5268319;Gran Canaria;Abejas;Negra Canaria;Estante;15
ES350060026281;ES701;Las Palmas;35006;Arucas;28.1006208;-15.5428257;Gran Canaria;Abejas;Negra Canaria;Estante;3
ES350060026369;ES701;Las Palmas;35006;Arucas;28.1385623;-15.5451158;Gran Canaria;Abejas;Negra Canaria;Estante;10
ES350060026716;ES701;Las Palmas;35006;Arucas;28.4200691;-16.4170537;Gran Canaria;Abejas;Negra Canaria;Trashumante;14
ES350060026727;ES701;Las Palmas;35006;Arucas;28.106872;-15.5246955;Gran Canaria;Abejas;Negra Canaria;Trashumante;5
ES350060009036;ES701;Las Palmas;35006;Arucas;28.0713744;-15.5003357;Gran Canaria;Asnos;Mestiza;Hembras de vientre con más de 36 meses;1
ES350060009475;ES701;Las Palmas;35006;Arucas;28.1080515;-15.5243204;Gran Canaria;Asnos;Majorera;Hembras de vientre con más de 36 meses;1
ES350060009475;ES701;Las Palmas;35006;Arucas;28.1080515;-15.5243204;Gran Canaria;Asnos;Majorera;No reproductores con más de 36 meses;1
ES350060012689;ES701;Las Palmas;35006;Arucas;28.1006887;-15.5405261;Gran Canaria;Asnos;Majorera;Sementales con más de 36 meses;1
ES350060020495;ES701;Las Palmas;35006;Arucas;28.1302649;-15.5352506;Gran Canaria;Asnos;Majorera;Sementales con más de 36 meses;1
ES350060020590;ES701;Las Palmas;35006;Arucas;28.110367;-15.5379793;Gran Canaria;Asnos;Majorera;No reproductores con más de 36 meses;1
ES350060022916;ES701;Las Palmas;35006;Arucas;28.1285754;-15.5110284;Gran Canaria;Asnos;Andaluz;Animales mayores de 12 meses y menores de 36 meses;1
ES350060024167;ES701;Las Palmas;35006;Arucas;28.1184823;-15.5163297;Gran Canaria;Asnos;Mestiza;Sementales con más de 36 meses;1
ES350060025369;ES701;Las Palmas;35006;Arucas;28.0978421;-15.5300581;Gran Canaria;Asnos;Mestiza;Hembras de vientre con más de 36 meses;1
ES350060027048;ES701;Las Palmas;35006;Arucas;28.1306373;-15.5287747;Gran Canaria;Asnos;Majorera;Sementales con más de 36 meses;1
ES350060012664;ES701;Las Palmas;35006;Arucas;28.1389462;-15.5050082;Gran Canaria;Avestruces;Desconocido;Granjas de producción para carne;4
ES350060002784;ES701;Las Palmas;35006;Arucas;28.1334523;-15.5321595;Gran Canaria;Bovinos;Mestiza;Reproductoras hembra;1
ES350060005839;ES701;Las Palmas;35006;Arucas;28.1101086;-15.5445591;Gran Canaria;Bovinos;Mestiza;Cebo;5
ES350060005866;ES701;Las Palmas;35006;Arucas;28.1113769;-15.5154744;Gran Canaria;Bovinos;Mestiza;Cebo;10
ES350060005866;ES701;Las Palmas;35006;Arucas;28.1113769;-15.5154744;Gran Canaria;Bovinos;Mestiza;Reposición;6
ES350060005866;ES701;Las Palmas;35006;Arucas;28.1113769;-15.5154744;Gran Canaria;Bovinos;Mestiza;Reproductoras hembra;3
ES350060006587;ES701;Las Palmas;35006;Arucas;28.0941252;-15.5477958;Gran Canaria;Bovinos;Canaria;Reproductoras hembra;3
ES350060006587;ES701;Las Palmas;35006;Arucas;28.0941252;-15.5477958;Gran Canaria;Bovinos;Montbeliarde;Reposición;2
ES350060007987;ES701;Las Palmas;35006;Arucas;28.1158452;-15.5305053;Gran Canaria;Bovinos;Canaria;Cebo;4
ES350060007987;ES701;Las Palmas;35006;Arucas;28.1158452;-15.5305053;Gran Canaria;Bovinos;Canaria;Reposición;3
ES350060007987;ES701;Las Palmas;35006;Arucas;28.1158452;-15.5305053;Gran Canaria;Bovinos;Canaria;Reproductoras hembra;4
ES350060007987;ES701;Las Palmas;35006;Arucas;28.1158452;-15.5305053;Gran Canaria;Bovinos;Canaria;Reproductores macho;2
ES350060007987;ES701;Las Palmas;35006;Arucas;28.1158452;-15.5305053;Gran Canaria;Bovinos;Mestiza;Reposición;2
ES350060007987;ES701;Las Palmas;35006;Arucas;28.1158452;-15.5305053;Gran Canaria;Bovinos;Mestiza;Reproductoras hembra;1
ES350060007987;ES701;Las Palmas;35006;Arucas;28.1158452;-15.5305053;Gran Canaria;Bovinos;Mestiza;Reproductores macho;1
ES350060008368;ES701;Las Palmas;35006;Arucas;28.0093459;-15.5546402;Gran Canaria;Bovinos;Otro;Reproductoras hembra;1
ES350060008806;ES701;Las Palmas;35006;Arucas;28.12785;-15.5104111;Gran Canaria;Bovinos;Frisona Europea;Reposición;12
ES350060008806;ES701;Las Palmas;35006;Arucas;28.12785;-15.5104111;Gran Canaria;Bovinos;Mestiza;Reproductores macho;1
ES350060009202;ES701;Las Palmas;35006;Arucas;28.1199971;-15.5050685;Gran Canaria;Bovinos;Mestiza;Cebo;5
ES350060009813;ES701;Las Palmas;35006;Arucas;28.1088315;-15.5165302;Gran Canaria;Bovinos;Frisona Europea;Reproductoras hembra;3
ES350060009813;ES701;Las Palmas;35006;Arucas;28.1088315;-15.5165302;Gran Canaria;Bovinos;Mestiza;Cebo;7
ES350060009813;ES701;Las Palmas;35006;Arucas;28.1088315;-15.5165302;Gran Canaria;Bovinos;Mestiza;Reposición;7
ES350060009813;ES701;Las Palmas;35006;Arucas;28.1088315;-15.5165302;Gran Canaria;Bovinos;Mestiza;Reproductoras hembra;8
ES350060011398;ES701;Las Palmas;35006;Arucas;28.0946163;-15.5441753;Gran Canaria;Bovinos;Mestiza;Reproductoras hembra;3
ES350060011398;ES701;Las Palmas;35006;Arucas;28.0946163;-15.5441753;Gran Canaria;Bovinos;Mestiza;Reproductores macho;3
ES350060012084;ES701;Las Palmas;35006;Arucas;28.1295288;-15.5202398;Gran Canaria;Bovinos;Otro;Cebo;8
ES350060012084;ES701;Las Palmas;35006;Arucas;28.1295288;-15.5202398;Gran Canaria;Bovinos;Otro;Reproductoras hembra;1
ES350060012447;ES701;Las Palmas;35006;Arucas;28.1089125;-15.5150397;Gran Canaria;Bovinos;Frisona Europea;Reproductoras hembra;1
ES350060013216;ES701;Las Palmas;35006;Arucas;28.1154803;-15.5366321;Gran Canaria;Bovinos;Mestiza;Reposición;1
ES350060015447;ES701;Las Palmas;35006;Arucas;28.1271681;-15.5395546;Gran Canaria;Bovinos;Frisona Europea;Reposición;75
ES350060015447;ES701;Las Palmas;35006;Arucas;28.1271681;-15.5395546;Gran Canaria;Bovinos;Frisona Europea;Reproductoras hembra;91
ES350060015447;ES701;Las Palmas;35006;Arucas;28.1271681;-15.5395546;Gran Canaria;Bovinos;Holstein Frisona;Reproductoras hembra;48
ES350060015447;ES701;Las Palmas;35006;Arucas;28.1271681;-15.5395546;Gran Canaria;Bovinos;Mestiza;Cebo;18
ES350060015447;ES701;Las Palmas;35006;Arucas;28.1271681;-15.5395546;Gran Canaria;Bovinos;Mestiza;Reproductoras hembra;11
ES350060015447;ES701;Las Palmas;35006;Arucas;28.1271681;-15.5395546;Gran Canaria;Bovinos;Montbeliarde;Reproductoras hembra;1
ES350060016253;ES701;Las Palmas;35006;Arucas;28.1240585;-15.501776;Gran Canaria;Bovinos;Frisona Europea;Reposición;23
ES350060016253;ES701;Las Palmas;35006;Arucas;28.1240585;-15.501776;Gran Canaria;Bovinos;Frisona Europea;Reproductoras hembra;236
ES350060016253;ES701;Las Palmas;35006;Arucas;28.1240585;-15.501776;Gran Canaria;Bovinos;Mestiza;Cebo;100
ES350060016253;ES701;Las Palmas;35006;Arucas;28.1240585;-15.501776;Gran Canaria;Bovinos;Mestiza;Reposición;4
ES350060016253;ES701;Las Palmas;35006;Arucas;28.1240585;-15.501776;Gran Canaria;Bovinos;Mestiza;Reproductoras hembra;21
ES350060016436;ES701;Las Palmas;35006;Arucas;28.1390212;-15.5061078;Gran Canaria;Bovinos;Frisona Europea;Reproductoras hembra;2
ES350060018947;ES701;Las Palmas;35006;Arucas;28.1099316;-15.5249445;Gran Canaria;Bovinos;Canaria;Reposición;5
ES350060018947;ES701;Las Palmas;35006;Arucas;28.1099316;-15.5249445;Gran Canaria;Bovinos;Canaria;Reproductoras hembra;2
ES350060018947;ES701;Las Palmas;35006;Arucas;28.1099316;-15.5249445;Gran Canaria;Bovinos;Canaria;Reproductores macho;1
ES350060020495;ES701;Las Palmas;35006;Arucas;28.1302649;-15.5352506;Gran Canaria;Bovinos;Canaria;Reproductoras hembra;6
ES350060020495;ES701;Las Palmas;35006;Arucas;28.1302649;-15.5352506;Gran Canaria;Bovinos;Canaria;Reproductores macho;1
ES350060021790;ES701;Las Palmas;35006;Arucas;28.0940002;-15.5472567;Gran Canaria;Bovinos;Canaria;Cebo;1
ES350060021790;ES701;Las Palmas;35006;Arucas;28.0940002;-15.5472567;Gran Canaria;Bovinos;Canaria;Reproductoras hembra;1
ES350060023630;ES701;Las Palmas;35006;Arucas;28.1059273;-15.5272129;Gran Canaria;Bovinos;Mestiza;Cebo;2
